guid;stock;title;summary;published;p_date;sentiment_summary;sentiment_title
f1b4c2a1-df1b-397f-91a0-0f4671d03a14;F;Electric Vehicle Could Spark New Era for Ford;Ford Motor Company (F) unveiled its all-new F-150 Lightning pickup truck on May 19, confirming that the legacy automaker is on pace to make inroads into the electric vehicle industry. According to data from Forbes, F-Series was the most popular vehicle model in the United States in 2020, and for this reason, analysts expect the new electric truck to perform well once it hits the market in early 2022. Ford F-Series, in fact, has been the best-selling truck in the U.S. from 1977 to 2020, and this statistic highlights the incredible success of this vehicle model. (See Ford stock analysis on TipRanks) Legacy automakers have already come under pressure as a result of regulatory support for electric vehicles. It would be reasonable to assume that a major turnaround strategy is required to turn the tides of fortune for these automakers. Ford seems to be executing its strategy successfully, making the company significantly undervalued in the market today. Ford CEO Jim Farley tweeted on May 21 that the company received more than 44,500 reservations for the F-150 Lightning truck in just the 48 hours after it announced pre-bookings. This suggests that the public has taken the idea of an electric truck in stride, although some analysts were skeptical about the success of such a vehicle. There is a long way to go, but this initial response from consumers is likely to give the necessary confidence for Ford executives to ramp up investments in EV manufacturing plants. The Outlook is Promising Ford’s annual Capital Market Day event was on May 26, and the company discussed its electrification strategy in detail at this event. This was the first investor event since Jim Farley was appointed CEO of the company in October last year, which makes this event even more important, as the CEO announced many new strategic decisions to steer the company in the right direction. The highlight of this event was the discussion of the company’s strategy toward gaining market share in the electric vehicle industry. For example, it will be partnering with Korean company SK innovation, which will build all of Ford's facilities for battery production. Furthermore, Ford will begin to connect software and maintenance packages to all its commercial vehicles. Ford also announced its plan to spend a cumulative $30 billion on electric vehicles by 2025. That number is significantly higher than its earlier target of $22 billion. The company expects 40% of its sales to be from battery-electric vehicles by 2030. The decision to ramp up investments in electric vehicles came as part of the company’s strategy to transform Ford into an automaker that supports environmentally friendly policies. In Europe, where emission reduction targets are stricter than in the U.S., Ford is making aggressive moves to achieve carbon neutrality. By 2024, all commercial vehicles sold in Europe will be zero-emissions capable, whereas passenger vehicles will achieve this feat by 2030. Although European automakers are already ahead of many American companies when it comes to complying with zero-emission targets, Ford’s billion-dollar investments will help the company retain its market share in Europe for an extended period of time. Wall Street’s Take Many Wall Street analysts reacted positively to the F-150 Lightning truck. However, uncertainty surrounding Ford's ability to successfully execute its turnaround strategy has forced analysts to remain cautious about the outlook for the automaker. The stock's average analyst rating consensus is a Moderate Buy, with 10 Buy, 5 Hold and 1 Sell ratings. The average analyst price target for Ford is $14.59, which implies upside of .4% from the current market price. Although the market is trading at historically high valuation multiples, Ford is valued at a forward P/E of just 14, primarily as a result of the negative investor sentiment toward legacy automakers. If the company successfully penetrates the electric vehicle industry, a substantial expansion of valuation multiples is on the cards. Many EV companies, including Tesla, Inc. (TSLA) are already trading at sky-high valuation levels, and Ford will also benefit from high earnings multiples in the future if the company continues to make inroads into the opportunities available in the electric vehicle market. Takeaway Ford’s financial performance in the last 5 years has been lackluster. Its market value tumbled as the likes of Tesla continued to hit fresh highs, due to the favorable regulatory and macroeconomic outlook for the electric vehicle industry. Ford finally seems to be on track to penetrate this lucrative industry. Successful execution of its electrification strategy is likely to push the stock into new highs in the coming years. Disclosure: Dilantha De Silva owned Ford shares at the time of publication. Disclaimer: The information contained herein is for informational purposes only. Nothing in this article should be taken as a solicitation to purchase or sell securities.;Sun, 30 May 2021 07:20:51 +0000;F_2021-05-30;0.9982;0.2263
997049d0-1b8d-3e0e-b539-699534b648c7;F;3 Dinosaurs That Are Stealth Tech Stocks;Tech stocks have been market leaders for a while now, and for good reason.  There is a long menu of stocks that offer tech-fueled future growth, including some old-economy names that could perhaps be described as stealth tech stocks hiding in plain sight.  Here's why three Fool.com contributors believe Leidos Holdings (NYSE: LDOS), Ford Motor (NYSE: F), and Total (NYSE: TOT) have credentials similar to tech stocks despite their old-economy roots.;Sat, 29 May 2021 11:00:00 +0000;F_2021-05-29;0.4588;-0.0772
1953cc42-ba8a-3ff4-b82d-5b64e88eac3d;F;New CEO Quickly Revs Up Ford’s Stock and Prospects;Jim Farley reshapes company’s electric vehicle and battery strategies. Investors like what they see, but there’s a long road to travel before success can be declared.;Sat, 29 May 2021 00:39:00 +0000;F_2021-05-29;0.7783;0.296
014cdfef-09c6-3453-aebc-102fa651777d;F;These 5 Stocks Turned $10,000 Into $45,906 In 5 Months;"S&amp;P 500 investors who sold in May and went away didn't miss much. But that's not to say giant gains couldn't be had in the fifth month of the year.";Fri, 28 May 2021 22:10:52 +0000;F_2021-05-28;0.4299;0.0
d2f2a0c7-7563-39fe-aae2-71c018b8e852;F;Ford Motor Co: Kudos to the New Electric Vehicle Approach;The company's partnership with SK Innovation and the new F-150 launch are promising developments;Fri, 28 May 2021 19:20:12 +0000;F_2021-05-28;0.6486;0.5106
b4f836db-8d58-4ea2-8c92-76ecce7b4f93;F;Elon Musk is 'a competitive advantage' for Tesla: analyst;The bulls on Tesla's stock still love CEO Elon Musk, despite propensity for controversial tweets.;Fri, 28 May 2021 16:06:17 +0000;F_2021-05-28;0.6996;0.4019
8bcbb274-809c-37a9-a660-a0ea61eb9b1b;F;Why Is Ford Motor Company (F) Up 32.2% Since Last Earnings Report?;Ford Motor Company (F) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.;Fri, 28 May 2021 15:31:03 +0000;F_2021-05-28;0.0;0.0
955cdcd2-b591-30bf-8717-ac0a2a4b2464;F;"Dow Jones Today, Stocks Rise Ahead Of Biden Spending Plan; Ulta Beauty, Hibbett Sports, Salesforce.com Rally On Earnings";Ulta Beauty rallied on earnings, Salesforce.com hoisted the Dow Jones today, as stocks gained following key inflation data.;Fri, 28 May 2021 14:02:36 +0000;F_2021-05-28;0.7506;0.5859
a4843860-4d1c-320a-9bc7-d668c33d1361;Z;Are property prices in your neighborhood still rising? Blame it on the ‘donut effect’;In reality, workers who did choose to relocate outside of major cities during the pandemic didn’t go all that far.;Wed, 02 Jun 2021 04:20:00 +0000;Z_2021-06-02;0.0;-0.34
e9332936-c77c-341c-998c-697a0fad6307;Z;10 Best Software Stocks to Buy According to Cathie Wood;In this article we discuss the 10 best software stocks to buy according to Cathie Wood. If you want to skip our detailed analysis of Wood‘s history, and hedge fund performance, go directly to the 5 Best Software Stocks to Buy According to Cathie Wood. Catherine Wood, the founder of New York-based ARK Investment Management, […];Sat, 29 May 2021 13:55:11 +0000;Z_2021-05-29;0.8658;0.6369
1a8d8ab7-0586-3a72-9910-30254b01a105;Z;83% Growth of Asian-Headed Households Hides Significant Inequality;The number of Asian-headed households grew by 83% in the past two decades, far exceeding Latinx, Black, and white household growth. But that broad success masks major challenges to homeownership in the highly diverse community. New Zillow research reveals the reality the Asian-American population -- the smallest but fastest growing racial or ethnic group in the U.S. -- faces regarding homeownership and income inequality. Asian-Americans continue to grapple with a difficult immigration environment, unequal access to opportunity and disparate educational backgrounds, the same barriers to housing that many other racial and ethnic groups face in the country.;Thu, 27 May 2021 12:00:00 +0000;Z_2021-05-27;0.431;0.4019
a1152f47-6f2f-3b8d-a368-2112f5ed00d0;Z;Zillow's Sell-Off Is an Opportunity for Savvy Investors;Zillow Group (NASDAQ: Z)(NASDAQ: ZG) is best known for its informative website that provides home buyers and sellers market data and connects them with realtors.  On a Fool Live episode recorded on May 13, Fool contributor Brian Feroldi dives under the covers of the company's latest results and explains why investors should look at the recent stock drop as an opportunity to buy this long-term winner.  Brian Feroldi: I'm pretty sure that most people here are familiar with Zillow, the most popular real estate website in the United States.;Sun, 23 May 2021 11:45:00 +0000;Z_2021-05-23;0.9359;0.4215
da76b0dd-9d00-44ed-99c3-b800157c07b1;Z;Existing home sales fall for third straight month;Existing home sales fell 2.7% to a seasonally adjusted 5.58 million in April, from a month earlier, according to the National Association of Realtors (NAR).;Fri, 21 May 2021 14:01:19 +0000;Z_2021-05-21;0.0;0.2263
d7ee7cea-d686-33fa-bd7e-20ee07d3207f;Z;3 Top Stocks to Buy for the May Market Crash;"Upstart (NASDAQ: UPST) stock has had an amazing 2021, running up 185%.  Inari Medical (NASDAQ: NARI) has run up 95% since its IPO last year.  Upstart is the ""slow"" stock of the trio, delivering 90% year-over-year revenue growth in its most recent quarter.";Thu, 20 May 2021 10:10:00 +0000;Z_2021-05-20;0.7506;-0.2263
a7ff331c-6a72-4cfc-a0b1-56a824d90e80;Z;The last mania standing;Over the course of the last year, we've seen a series of market fads come and go.;Thu, 20 May 2021 10:02:20 +0000;Z_2021-05-20;0.0;0.0
8f8ed1bf-93ea-3e4f-b424-85398cbb40e2;Z;Why Zillow Stock Is Down Almost 50% From Its Highs;This real estate specialist is attempting to disrupt an incredibly entrenched industry, and the opportunity is large. However, investors may have jumped the gun on earnings.;Wed, 19 May 2021 17:14:49 +0000;Z_2021-05-19;0.1027;0.0
85e89baf-017a-30c6-8222-93dae9c3eee6;Z;Zillow Launches Improved Connections Experience for Premier Agent Partners;Zillow is improving the experience when Zillow Premier Agent partners are connected with a potential buyer. With these updates, agents are connected with buyers 45% faster than telephone connections1 and can see more customer insights to help them build rapport as soon as they are connected to home shoppers.;Wed, 19 May 2021 12:00:00 +0000;Z_2021-05-19;0.6705;0.4767
f83546d9-0f95-30c3-a545-44197143133d;Z;Record Growth Drives Typical Home Values Up 11.6% Over Last Year;Seemingly endless demand and low supply have driven record-breaking home value appreciation over the past year, Zillow's® latest Market Report1 shows. April pushed the envelope even further: Annual home value growth for a typical U.S. home is 11.6%, the highest seen since 2005.;Tue, 18 May 2021 12:00:00 +0000;Z_2021-05-18;0.7964;0.6486
36b0856f-21df-3c35-96ff-17ba6774922c;Z;Should You Consider Investing in Zillow Group (Z)?;Baron Funds, an asset management firm, published its “Baron Partners Fund” first quarter 2021 investor letter – a copy of which can be downloaded here. A decline of 0.38% was delivered by the fund’s institutional shares for the Q1 of 2021, while the Index declined 0.57% for the same period. You can view the fund’s […];Thu, 13 May 2021 17:01:56 +0000;Z_2021-05-13;0.5719;0.0
83b24857-e693-3117-a386-517c5951a7dd;Z;Sell-Off? Correction? These 3 Stocks Are Already 40% Off Their Highs;A lot of stocks are hitting new highs, but these three speedsters are trading 44% to 49% below their recent peaks.;Thu, 13 May 2021 15:33:00 +0000;Z_2021-05-13;0.0;0.0
4042bb7f-7be5-363c-8708-6170b067e178;Z;3 Ways Your Brain Makes You a Bad Investor;You might think you're being smart, but these mental shortcuts can actually be pretty dangerous.;Thu, 13 May 2021 13:18:00 +0000;Z_2021-05-13;0.25;-0.5423
b144977c-4bec-39d9-8ff7-91930813c71a;Z;Estimating The Fair Value Of Zillow Group, Inc. (NASDAQ:ZG);Today we'll do a simple run through of a valuation method used to estimate the attractiveness of Zillow Group, Inc...;Thu, 13 May 2021 13:10:14 +0000;Z_2021-05-13;0.4215;0.5719
321fcfef-2e40-387e-ae44-9c818f275207;Z;3 Growth Stocks Down Over 20%;In today's video, I look at Zillow Group (NASDAQ: ZG) (NASDAQ: Z), MercadoLibre (NASDAQ: MELI),and  Social Capital Hedosophia Holdings Corp. V (NYSE: IPOE), the SPAC that will merge with SoFi. These three growth stocks are down over 20% from their 52-week highs, and below I share three reasons why you should add them to your watch list.;Tue, 11 May 2021 15:45:00 +0000;Z_2021-05-11;0.5859;0.3818
f00469f0-09b5-3a96-8d4e-e18783cf0528;Z;Zillow and Rover's Top Emerging Dog-Friendly Cities for 2021;More than 1 in 10 Americans say they moved in the past year, often driven by shifting family priorities or increased flexibility while working remotely. But one group flies under the radar: Pet parents making a move for their dogs' sake. Dogs are increasingly seen as part of their families, so it follows that they factor heavily into moving decisions -- and may even be the catalyst for some, especially as pet adoptions have boomed during the pandemic.;Tue, 11 May 2021 12:00:00 +0000;Z_2021-05-11;0.5423;0.2023
3bb4677e-621b-3dcf-9cc8-2f90c07e9db0;Z;41% of Agents Say Cash Offers are the Most Effective Strategy, But Don't Underestimate the Power of Pizza;Buying a home is a stressful and challenging time and, in a supercharged market like today's, many buyers are getting burned out and may be resorting to dangerous strategies after losing multiple offers. Real estate agents throughout the past six months submitted nearly four offers per client on average before one was accepted, with 13% saying it took on average six or more1.;Mon, 10 May 2021 12:00:00 +0000;Z_2021-05-10;-0.5859;0.6464
a7343baf-312a-33ff-8979-826264ff35c3;Z;Zillow Looks Ready to Dominate the Online Real Estate Market;After posting strong results, company notes that nearly 9% of consumers plan to purchase a home over the next six months. Also, Street views on RingCentral, General Motors, Cummins, and Mid Penn Bancorp.;Sat, 08 May 2021 02:23:00 +0000;Z_2021-05-08;0.5106;0.25
0f795de8-85c1-3f66-965b-20f4619e8602;Z;Redfin Staffs Up to Capitalize on Hot Market;Unlike Zillow (NASDAQ: Z) (NASDAQ: ZG), Redfin's (NASDAQ: RDFN) core business is still traditional residential sales, which means Redfin needs a lot of real estate agents.  When the market quickly powered back, Redfin had to find agents to handle the demand.  “After scrambling in the second half of 2020 to hire enough agents and lenders to handle a pandemic-driven surge in demand, Redfin is just about hitting on all cylinders,” said Redfin CEO Glenn Kelman in the first-quarter 2021 press release.;Thu, 06 May 2021 14:34:07 +0000;Z_2021-05-06;-0.25;0.0
bd6f3f79-b7f3-36af-829b-c05ec9d90d7f;Z;Why Wait for a Crash to Invest? These 3 Top Stocks Are Already Down More Than 40%;Case in point: Shares of Zillow Group (NASDAQ: ZG) (NASDAQ: Z), Baidu (NASDAQ: BIDU), and Teladoc (NYSE: TDOC) are all trading at least 40% below their recent highs.  As of the close on Tuesday (when it delivered its latest quarterly report), Zillow shares had fallen 42% from the peak they hit three months ago.  If you would have expected Zillow to be holding up a lot better in this climate, the good news is that it's doing just fine.;Thu, 06 May 2021 13:05:00 +0000;Z_2021-05-06;0.8176;-0.2263
